job_id,job_title,company,experience,salary,location,job_age,skills
892,Hiring For Python-automation Testing,Tech Mahindra Ltd.,6-11 Yrs,Not disclosed,Hyderabad,30+ DAYS AGO,Web Technologies|automation testing|Python Scriptings|Pytest|HTML|Manual Testing|Pycharm|SQL
893,Python Lead Developer,Anantha Cyber Tech Pvt Limited,6-8 Yrs,Not disclosed,Hyderabad,30+ DAYS AGO,jQuery|Coding|Database design|MySQL|Debugging|Javascript|HTTP|JSON
894,Python/Django Developer,DSMatics Technologies,1-3 Yrs,Not disclosed,Hyderabad,30+ DAYS AGO,jQuery|Web services|Linux|Postgresql|Django|MySQL|Javascript|Unit testing
895,PYTHON & DJANGO DEVELOPER,Esperanza Tech,1-3 Yrs,Not disclosed,Bhopal| Hyderabad,30+ DAYS AGO,MS SQL|Backend|jQuery|Front end|Django|MySQL|Javascript|HTML
896,Software Developer - Python,Peopleplease Consulting,2-7 Yrs,Not disclosed,Mumbai Suburbs| Mumbai,TODAY,ETL coder|Software Development|Coding|Python Developer|AWS|python programming|Python
897,Data Science Lead - Python/ R/ Machine Learning,The Hiring Story,3-6 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Data Science|R|NoSQL|MySQL|MongoDB|Data Modeling|ETL|Machine Learning
898,Python API developer plus Django,Collabera Technologies Private Limited,5-7 Yrs,500000 - 1200000 PA.,Bengaluru,30+ DAYS AGO,Container|Rest|Unit Testing|Github|Django|CI|Http Server|Version Control
899,Python Developer,NEEMTREE INTERNET PVT LTD,3-7 Yrs,Not disclosed,Gurgaon| haryana,30+ DAYS AGO,Computer science|Multithreading|Linux|Coding|Machine learning|Javascript|Agile|Data structures
900,Data Scientist/python Application Engineer,Impact HR Services Pvt.Ltd.,2-7 Yrs,1500000 - 3000000 PA.,Bengaluru,29 DAYS AGO,Opencv|Image Processing|Web Technologies|Spacy|Machine Learning|Scikit - Learn|Web Scraping|Python
901,Software Engineer II (Golang/Python/Java AWS),EagleView,4-9 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Coding|Technical design|Software Engineer II|Machine learning|Agile|Software development life cycle|Development Lead|Wellness
902,Analytics Consultant Python/R,Fractal Analytics Ltd,1-6 Yrs,Not disclosed,Mumbai| Bengaluru| Gurgaon,30+ DAYS AGO,Computer science|Data conversion|Project management|Machine learning|Data quality|Predictive modeling|Anova|Stakeholder management
903,Python Developer,Quovantis Technologies,3-5 Yrs,Not disclosed,Noida,30+ DAYS AGO,SAN|French|jQuery|Debugging|Healthcare|HTML|Scrum|Troubleshooting
904,Software Engineer (python coding),Taurus Hard Soft Solutions Pvt. Ltd.,1-5 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,com|dom|code|analytical|software|defence|mca|research
905,Senior Software Engineer - Python/ C++/ Java,Confidential,4-6 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Java|C++|Scalability|Software Engineering|Design Patterns|Data Structures|Algo|DS
906,Software Engineer (python Go JSON & AWS),Snaphunt,2-5 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Technical Documentation|Software Engineering|Artificial Intelligence|Continuous Improvement|Computer Science|Go|Strong Analytical Skills|AWS
907,System Architect & Technical Lead - Python/node.js/react.js,Altlifelab Solutions Pvt. Ltd,7-10 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Technical Architect|Application Architecture|WebAPI|PostgreSQL|MySQL|Node.js|Application Integration|React.js
908,Senior Software Engineer (Python),Molecular Connections Private Limited,4-9 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,assembly language|Six Sigma|PMP|C|JavaScript|Real Time Operating Systems|.NET|HTML
909,Python QA Automated Software TESTING Engineer,Appoint Info,4-10 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Unix|Linux|MySQL|Web development|HTML|Perl|Windows|Oracle
910,Analytics Consultant Marketing Mix Modeling - Python/R,Fractal Analytics Ltd,2-6 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Logistic regression|Factor analysis|Analytical|Consulting|Predictive modeling|Business strategy|Analytics|Client management
911,Software Engineer - Python/Django,Bloom Consulting Services,2-7 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Object oriented design|Software design|Data modeling|Coding|Consulting|HTML|JIRA|SQL
912,Software Engineer (python coding),Taurus Hard Soft Solutions Pvt. Ltd.,5-7 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,com|code|analytical|software|defence|mca|experience|research
913,Senior Software Developer Python,Excelanto Technologies,4-9 Yrs,Not disclosed,Mumbai,30+ DAYS AGO,Training|Manager Technology|HR|Python|Testing
914,Python Developers,Mindfire Solutions,2-6 Yrs,Not disclosed,Bhubaneshwar,30+ DAYS AGO,assembly language|server|algorithms|code|usage|bootstrap|ajax|tools
915,Python Testing Professional,NESS TECHNOLOGIES (INDIA) PRIVATE LIMITED,4-7 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Jenkins|Java|Performance Testing|Pytest|Automation Framework|Ui Automation|Appium|Stress Testing
916,Python Developer,Avologi InfoTech Private Limited,3-6 Yrs,Not disclosed,Kolkata,30+ DAYS AGO,rest|Automation|Azure|development|interfaces|Test scripts|cloud|scripting
917,Senior Software / Lead Engineer - Python/sdn Development,Catalyst,4-9 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Rabbitmq|Netconf|REST API|Rest|Docker|NMS|SNMP|EMS
918,Python Developer,MetaDesign Solutions,2-5 Yrs,Not disclosed,Gurgaon,30+ DAYS AGO,Basic|SIDE|Front end|Architecture|html5|web|Django|Javascript
919,Python Testing Professional,NESS TECHNOLOGIES (INDIA) PRIVATE LIMITED,4-7 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Jenkins|Java|Performance Testing|Pytest|Automation Framework|Ui Automation|Appium|Stress Testing
920,Python Developer,Avologi InfoTech Private Limited,3-6 Yrs,Not disclosed,Kolkata,30+ DAYS AGO,rest|Automation|Azure|development|interfaces|Test scripts|cloud|scripting
921,Senior Software / Lead Engineer - Python/sdn Development,Catalyst,4-9 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,Rabbitmq|Netconf|REST API|Rest|Docker|NMS|SNMP|EMS
922,Python Developer,MetaDesign Solutions,2-5 Yrs,Not disclosed,Gurgaon,30+ DAYS AGO,Basic|SIDE|Front end|Architecture|html5|web|Django|Javascript
923,Software Developer - Python,Infoanalytica Consulting Pvt Ltd,3-8 Yrs,400000 - 700000 PA.,Ahmedabad,16 DAYS AGO,NoSQL|Multithreading|Web Technologies|Cassandra|Javascript|Postgres|AWS|SQL
924,DMI is Hiring "software Development Test Engineer" with Python/java,DMI Innovations Pvt. Ltd,4-6 Yrs,Not disclosed,Bengaluru,16 DAYS AGO,Java|test engineering|software development|technical leadership|embedded software|web services|Docker|web technologies
925,Senior Data Engineer - Python/ Java/ Scala,Square Panda,5-7 Yrs,Not disclosed,Mumbai,30+ DAYS AGO,Java|REST API|Scala|Cassandra|Hadoop|Kafka|MongoDB|AWS
926,Senior Programmer/analyst - Python Development,Netapp India Private Limited,8-13 Yrs,Not disclosed,Bengaluru,17 DAYS AGO,Unix|Data analysis|Version control|GIT|Linux|Coding|Project management|Django
927,Software Developer - Python / Django / UI Development,RENTOKIL INDIA PRIVATE LIMITED,3-7 Yrs,Not disclosed,Gurgaon,17 DAYS AGO,Front end|Coding|MySQL|Javascript|Customer service|JIRA|SQL|Ajax
928,Software Python Developer,Bluehorse Software,1-2 Yrs,Not disclosed,Midnapur,18 DAYS AGO,Computer science|Django|Cloud|Agile|AWS|Python
929,Software Developer - Python / Django / UI Development,Central Pest Control India,3-8 Yrs,Not disclosed,Gurgaon,18 DAYS AGO,Front end|Coding|Django|MySQL|Javascript|Customer service|Python|SQL
930,Python Developer,E2E Networks Pvt Ltd,2-6 Yrs,Not disclosed,Delhi,30+ DAYS AGO,Operating systems|Postgresql|Django|MySQL|Javascript|HTML|bootstrap|Distribution system
931,Senior Software Developer I Python,Josh Technology Group,2-5 Yrs,Not disclosed,Gurgaon,30+ DAYS AGO,Linux|Postgresql|Django|MySQL|Unit testing|Troubleshooting|JIRA|Gaming
932,Python Consultant,Ampcus Tech Pvt. Ltd,7-9 Yrs,Not disclosed,Bengaluru,22 DAYS AGO,REST|Algorithms|Django|Database|Data Structure|Python
933,Software Developer - UI / Python / Django,PCI PEST CONTROL PRIVATE LIMITED.,2-5 Yrs,350000 - 600000 PA.,Mumbai,22 DAYS AGO,Software Development|Front End|GIT|Algorithms|Django|Html5|MySQL|UI Development
934,Python Developer,Mymind Infotech,2-5 Yrs,Not disclosed,Noida,22 DAYS AGO,Django|Hadoop|Javascript|MongoDB|Python
935,Junior python Developer,Turbolab Technologies,2-5 Yrs,Not disclosed,Kakinada,30+ DAYS AGO,Mining|Interpersonal skills|Web technologies|Time management|web|Programming|Manager Technology|Data quality
936,Python Developer,Vish International,2-5 Yrs,Not disclosed,Chandigarh,30+ DAYS AGO,assembly language|python|C|JavaScript|Real Time Operating Systems|.NET|HTML
937,Python Developer,Kirat IT Solutions,1-3 Yrs,Not disclosed,Kolkata,30+ DAYS AGO,Maven|Coding|Weblogic|Eclipse|Application programming|Javascript|Agile|Unit testing
938,Python Developer,smartSense Consulting Solutions,1-3 Yrs,Not disclosed,Gandhinagar,30+ DAYS AGO,GIT|TDD|Postgresql|Django|MySQL|Shell scripting|Javascript|Agile methodology
939,Python Developer,Platinus Technologies Private Limited,9-14 Yrs,Not disclosed,Noida,28 DAYS AGO,Kibana|CSS|GIT|Django|Html5|Javascript|JQuery|Business Development Management
940,Python Lead/architect - Django/linux,Techstar Software Development India Pvt. Ltd.,10-16 Yrs,Not disclosed,Bengaluru,30+ DAYS AGO,REST API|Python Architect|Linux|Heroku|Django|PostgreSQL|Python Development|Service Oriented Architectures
941,Python Developer,Login Infocom Pvt Ltd,1-2 Yrs,Not disclosed,Ahmedabad,30+ DAYS AGO,Python
942,Python Developer,Mindfire Solutions,2-6 Yrs,Not disclosed,Bhubaneshwar,30+ DAYS AGO,server|algorithms|c++|C|code|usage|HTML|bootstrap
943,Software Developer (Python PHP & Archivematica),SBL KNOWLEDGE SERVICES LIMITED,4-6 Yrs,Not disclosed,Kochi,30+ DAYS AGO,Software Development|GIT|Openerp|Django|Postgresql|OOPS|SQL Queries|PHP
944,Hiring For Angular Python Ionic React Developer & Software Tester,Flit Webs Pvt Ltd,1-2 Yrs,Not disclosed,Jaipur,30+ DAYS AGO,angular|python|git|django|software testing|ui development|manual testing|ionic
945,Python / Django Developers,Infogrid Pacific,1-6 Yrs,Not disclosed,not specified,30+ DAYS AGO,development|Email|Developer|Business Executive|CV|application|web|Django
946,Python/django developer,StartxLabs Pvt. Ltd.,2-7 Yrs,Not disclosed,Delhi,30+ DAYS AGO,Ubuntu|development|nginx|Postgresql|Web development|HTML|GIT|web
947,Senior Software Developer-Python,Josh Technology Group,4-7 Yrs,Not disclosed,Gurgaon,30+ DAYS AGO,Automation|Linux|Postgresql|Django|MySQL|Unit testing|JIRA|Gaming
948,Principal/senior Devops Engineer(cloud/linux/docker/python/shell),Oracle India Pvt. Ltd.,5-10 Yrs,Not disclosed,Mumbai,22 DAYS AGO,cloud|CI / CD|kubernetes|python|open source|java|devops|linux
949,Software Developer - Python,Tradeboox,1-3 Yrs,Not disclosed,Delhi,30+ DAYS AGO,Computer science|ERP|NoSQL|Coding|Django|Open source|openerp|Ruby
950,Software Developer (java/python/ Scala),HERE Technologies,3-5 Yrs,800000 - 1400000 PA.,Mumbai,30+ DAYS AGO,algorithms|python|java|scala|AI / ML|data structures
951,Sr Full Stack Python Developer,Arise Career Solution,4-9 Yrs,600000 - 1500000 PA.,Pune| Mumbai| Ahmedabad,FEW HOURS AGO,Algorithms|PYSpark|Django|Data Structures|Oauth Integration|Full Stack Python|AWS|Python
952,Analytics Python Developer with a Telecom Company at Pune,Lobo Staffing Solutions Private Limited,3-7 Yrs,400000 - 550000 PA.,Pune| Bengaluru,23 DAYS AGO,Rest|Unit Testing|Linux|File System|Postgresql|Go|Strong Interpersonal Skills|Product Quality
953,Software Development Engineer in Testing - Python & API testing,Creative Hands HR Consultancy,4-7 Yrs,3000000 - 4000000 PA.,Chennai| Pune| Delhi NCR| Mumbai| Bengaluru| Greater Noida| Hyderabad| Gurgaon| Kolkata,30+ DAYS AGO,Test Engineering|Java|Software Testing|Test Harness|Manual Testing|Rest Api|Software Quality|SOAP
954,Sr Python Developer,Harjai Computers Pvt Ltd,7-10 Yrs,Not disclosed,Pune| Mumbai,7 DAYS AGO,Tensorflow|Predictive Modeling|Django|Natural Language Processing|Hypothesis Testing|Machine Learning|Quantitative Finance|Numpy
955,Python Developer,Best Infosystems Ltd.,3-5 Yrs,Not disclosed,Pune,11 DAYS AGO,Rest|Django|Web Technologies|Javascript|Web Development|Python
956,Hiring For- MNC-Mumbai & Pune-Python Developer -C2H Position,Sellcraft Global Solutions Private Limited,5-10 Yrs,800000 - 1800000 PA.,Pune| Mumbai Suburbs| Mumbai,2 DAYS AGO,Django|Python Developer|Python|CSS|REST|APIs|JS|HTML
957,Hiring For- MNC-Pune/Mumbai-Python Developer-C2H Position,Sellcraft Global Solutions Private Limited,5-10 Yrs,850000 - 1800000 PA.,Pune| Mumbai,3 DAYS AGO,CSS|HTML|Python|Docker|JS|REST APIs|Kubernetes
958,Hiring For- MNC- Pune & Mumbai-Senior Python Developer-C2H Position,Sellcraft Global Solutions Private Limited,7-12 Yrs,500000 - 1300000 PA.,Pune| Mumbai,9 DAYS AGO,containerization|Django|Python|RESTful APIs
959,Java / Python / Ui - Developer,Team Plus Staffing Solution Pvt Ltd,1-3 Yrs,100000 - 400000 PA.,Pune(Moshi),7 DAYS AGO,Java|angular|ui developer|UI|UI Development|Python|java developer
960,Hiring For- MNC- Pune & Mumbai-Senior Python Developer-C2H Position,Sellcraft Global Solutions Private Limited,7-12 Yrs,500000 - 1300000 PA.,Pune| Mumbai,9 DAYS AGO,containerization|Django|Python|RESTful APIs
961,Python Developers,GDB Technologies Pvt Ltd,3-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,C++|Data analysis|Front end|Postgresql|MySQL|Machine learning|Javascript|Developer
962,Python Developer,ACQUISCENT TECHNOLOGIES PRIVATE LIMITED,3-8 Yrs,Not disclosed,Pune,30+ DAYS AGO,Payroll|Data analysis|Linux|Coding|Django|MySQL|Machine learning|Javascript
963,Python Developer,SevenMentor Private Limited,2-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,MOB|Interpersonal skills|Database|Mentor|Troubleshooting|Python
964,Python Developer,ADROIT CORPORATE SERVICES PVT. LTD.,1-3 Yrs,Not disclosed,Pune,30+ DAYS AGO,Linux|Postgresql|Django|MySQL|PHP|HTML|Stored procedures|Management
965,Python Developer,6Sense,3-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,Unix|NoSQL|Linux|RDBMS|Django|Analytical|Machine learning|Predictive modeling
966,Python Developer,3RI Technology India Pvt Ltd.,6-10 Yrs,Not disclosed,Pune,30+ DAYS AGO,SIDE|Data analysis|Architecture|Linux|Coding|MySQL|Machine learning|Javascript
967,Python Developer,TechSpawn Solutions,2-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,algorithms|Data structures|Data processing|microsoft|Analytics|cloud|Backend|database
968,Python / Production Escalation Engineer ScaleUp,CareerXperts Consulting,5-8 Yrs,Not disclosed,Pune| Bengaluru,30+ DAYS AGO,Performance tuning|Linux|Coding|Infrastructure management|Postgresql|SDK|Distribution system|Monitoring
969,Python / Production Escalation Engineer ScaleUp,CareerXperts Consulting,5-10 Yrs,Not disclosed,Pune| Bengaluru,30+ DAYS AGO,Performance tuning|C++|Linux|Coding|Infrastructure management|Postgresql|SDK|Monitoring
970,Python Developer,Oloop Technology Solutions,3-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,SIDE|Front end|Web technologies|html5|Django|MySQL|Javascript|Python
971,Python Developer,Tokyo Techie,3-6 Yrs,Not disclosed,Pune| Delhi,30+ DAYS AGO,security compliance|server|code|Debugging|mobile|Unit testing|tools|CSS3
972,Python Developer - Baner Location,Xoriant Solutions Pvt Ltd,4-8 Yrs,600000 - 1600000 PA.,Pune(Baner),24 DAYS AGO,algorithms|Data Structures|Python Developer|Object Oriented Programming|Core Python|Product Development|OOP|product design
973,Python Developer Lead,Xpanxion International Pvt Ltd,6-9 Yrs,Not disclosed,Pune,30+ DAYS AGO,Angularjs|Django|Python|Flask
974,Python Developer,Praatah business Services Pvt Ltd,3-7 Yrs,Not disclosed,Pune,30+ DAYS AGO,assembly language|C|JavaScript|Real Time Operating Systems|.NET|HTML|Oracle|Python
975,Python Developer,AANSH PRIVATE LIMITED,2-3 Yrs,Not disclosed,Pune,30+ DAYS AGO,Django|Python Developer|Python
976,Python Developer,Globant India Private Limited,5-7 Yrs,Not disclosed,Pune,30+ DAYS AGO,Distribution System|Software Development|Algorithms|Scalability|Linux|Data Structures|Django|Design Engineering
977,Python Developer,Globant India Private Limited,3-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,Distribution System|Algorithms|Linux|Data Structures|Django|Web Technologies|Python Developer|web technologies
978,Python Developer,coMake IT Software Pvt Ltd,5-8 Yrs,Not disclosed,Pune,30+ DAYS AGO,python|python aws|python developer|python senior developer
979,Python Developer,SevenMentor Private Limited,3-7 Yrs,Not disclosed,Pune,30+ DAYS AGO,Business process|Technical analysis|development testing|Service industry|Agile|Software development life cycle|Design development|openerp
980,Python Developer - Pune,ANACLE SYSTEMS (INDIA) PRIVATE LIMITED,3-7 Yrs,Not disclosed,Pune,30+ DAYS AGO,TCP|SQL lite|python|Automation|web services|Embedded Linux|IP|python developer
981,Python Developer - Baner,Livehealth,2-5 Yrs,Not disclosed,Pune| baner,30+ DAYS AGO,GIT|Django|Javascript|SVN|Rest Api|Flask|Python|Ajax
982,Python Developer,SecureLayer7 Technologies Pvt Ltd,2-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,GIT|Django|Build|Deployment|Version Control|SVN|Python
983,PYTHON DEVELOPER,Diverse Lynx India Pvt. Ltd,4-8 Yrs,Not disclosed,Pune,30+ DAYS AGO,GIT|Architecture|Django|Mercurial|Debugging|Programming|Manager Technology|Database
984,python developer,Softtech IT Solution,3-4 Yrs,Not disclosed,Pune,30+ DAYS AGO,Computer science|Backend|Front end|Web services|HP data protector|Django|Javascript|Programming
985,Opening For Python Developer at Pune,Cerence Operating Company,4-9 Yrs,Not disclosed,Pune,19 DAYS AGO,python|c++|c|software development|data analysis|Python Developer|programming|unix
986,Senior Python Developer,CARE AI,5-10 Yrs,Not disclosed,Pune,30+ DAYS AGO,Computer science|Project development|Technical analysis|Business analysis|Agile|System design|Unit testing|Open source
987,Python Developer,Bloom Consulting Services,3-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,Front end|Django|Consulting|Agile|Scrum|MongoDB|test driven development|SQL
988,Embedded + Python Developer,Payatu,2-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,Embedded development|Hardware design|Electronics|Programming|Radio|Research|Open source|Python
989,Python Developer,Simplicity Creations Technologies,5-10 Yrs,Not disclosed,Pune,30+ DAYS AGO,Front end|html5|Django|Javascript|Python
990,Blue Planet - Java / Python / Golang Developer,Ciena India Private Ltd.,3-8 Yrs,Not disclosed,Pune,30+ DAYS AGO,Java|GoLang|Python
991,Sr. Python Developer,FUTURISM TECHNOLOGIES PVT LTD,8-12 Yrs,Not disclosed,Pune,30+ DAYS AGO,Pyramid|Angularjs|CSS|Express|Django|UI Development|Javascript|HTML
992,Python Developer,Diverse Lynx India Pvt. Ltd,3-8 Yrs,Not disclosed,Pune,30+ DAYS AGO,Web services|Multithreading|Specialist Product Development|C|OOPS|JSON|SOAP|Python
993,Python Developers,Diverse Lynx India Pvt. Ltd,2-6 Yrs,Not disclosed,Pune,30+ DAYS AGO,Django|Developer|Python
994,Python Developer,Techlift Technologies,2-3 Yrs,Not disclosed,Pune,30+ DAYS AGO,Software design|jQuery|Version control|Linux|Functional testing|MySQL|Javascript|HTML
995,C + Python Developer,Sahasya Global Solutions,1-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,Unix|Customer management|Application programming|Troubleshooting|Amdocs|Financial services|Software services|SQL
996,Python Developer,Arista Networks,3-5 Yrs,Not disclosed,Pune,30+ DAYS AGO,Computer science|Automation|Linux|Django|Debugging|SDK|Open source|WiFi
